eventId,familyId,userId,challengeId,category,mode,durationType,progressType,deviceType,eventDate,day_index,weekday,notificationTime,completionTime,completed,personalPoints,familyPoints,energyKwh
evt_01917,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-15,14,3,23:30:00,00:00:00,1,6,12,0.0
evt_01918,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,15,4,00:00:00,00:30:00,1,6,6,0.0
evt_01919,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,15,4,00:15:00,00:45:00,1,8,16,0.0
evt_01920,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,165,5,00:15:00,00:45:00,1,6,12,0.0
evt_01921,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,75,5,00:30:00,01:00:00,1,7,7,0.0
evt_01922,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,15,2,06:00:00,06:30:00,1,6,6,0.0
evt_01923,fam_1,user_4,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,15,1,07:37:00,,0,2,4,0.0
evt_01924,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,15,2,08:00:00,08:30:00,1,5,10,0.0
evt_01925,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,75,5,08:00:00,08:30:00,1,5,10,0.0
evt_01926,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-16,15,4,08:00:00,08:20:00,1,5,5,0.0
evt_01927,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,165,4,08:00:00,08:30:00,1,3,6,0.0
evt_01928,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,15,4,08:00:00,08:30:00,1,7,7,0.0
evt_01929,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,75,5,08:00:00,08:30:00,1,3,6,0.0
evt_01930,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,08:00:00,08:30:00,1,4,4,0.0
evt_01931,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-16,15,4,08:00:00,08:30:00,1,5,10,0.0
evt_01932,fam_1,user_1,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,15,5,08:15:00,08:45:00,1,6,12,0.0
evt_01933,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,08:20:00,08:50:00,1,4,8,0.0
evt_01934,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,105,0,08:22:00,09:34:00,1,2,6,0.0
evt_01935,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-16,15,4,08:30:00,09:00:00,1,5,5,0.0
evt_01936,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,75,5,09:00:00,09:30:00,1,3,6,0.0
evt_01937,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,75,5,09:00:00,09:30:00,1,6,10,0.0
evt_01938,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,45,3,09:00:00,09:30:00,1,6,12,0.0
evt_01939,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,165,4,09:00:00,09:30:00,1,6,12,0.0
evt_01940,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,135,2,09:02:00,09:27:00,1,6,18,0.0
evt_01941,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-16,15,4,09:25:00,09:55:00,1,5,10,0.0
evt_01942,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2025-10-16,40,5,09:30:00,10:00:00,1,5,5,0.0
evt_01943,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,165,4,09:30:00,10:00:00,1,4,8,0.0
evt_01944,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,1,4,09:30:00,10:00:00,1,5,10,0.0
evt_01945,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,15,2,09:45:00,10:15:00,1,7,14,0.0
evt_01946,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,09:45:00,10:05:00,1,6,12,0.0
evt_01947,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,165,5,10:00:00,10:30:00,1,5,10,0.0
evt_01948,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,15,2,10:00:00,10:30:00,1,5,10,0.0
evt_01949,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,75,5,10:00:00,10:30:00,1,2,4,0.0
evt_01950,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,75,5,10:00:00,10:30:00,1,6,10,0.0
evt_01951,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,10:00:00,10:30:00,1,5,10,0.0
evt_01952,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,75,5,10:10:00,10:40:00,1,7,14,0.0
evt_01953,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,135,2,10:15:00,10:45:00,1,6,6,0.0
evt_01954,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,75,3,10:30:00,11:00:00,1,4,8,0.0
evt_01955,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,75,5,10:30:00,11:00:00,1,5,10,0.0
evt_01956,fam_2,user_5,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,0,3,10:30:00,11:00:00,1,5,5,0.0
evt_01957,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,10:30:00,11:00:00,1,7,14,0.0
evt_01958,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,75,5,10:45:00,11:15:00,1,4,6,0.0
evt_01959,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,1,4,10:45:00,11:15:00,1,6,12,0.0
evt_01960,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,75,5,10:45:00,11:15:00,1,8,16,0.0
evt_01961,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,11:00:00,11:30:00,1,5,5,0.0
evt_01962,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,11:00:00,11:30:00,1,6,12,0.0
evt_01963,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,11:00:00,11:30:00,1,6,12,0.0
evt_01964,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,75,5,11:00:00,11:30:00,1,4,4,0.0
evt_01965,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,105,2,11:00:00,11:30:00,1,5,10,0.0
evt_01966,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,165,4,11:27:00,,0,6,12,0.0
evt_01967,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,165,5,11:30:00,12:00:00,1,6,6,0.0
evt_01968,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,15,2,12:00:00,12:30:00,1,6,6,0.0
evt_01969,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,165,4,12:00:00,12:30:00,1,3,6,0.0
evt_01970,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,75,2,12:00:00,12:30:00,1,2,6,0.0
evt_01971,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,45,4,12:15:00,12:45:00,1,6,12,0.0
evt_01972,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,75,5,12:30:00,13:00:00,1,2,2,0.0
evt_01973,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,1,5,13:00:00,13:15:00,1,4,4,0.0
evt_01974,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,165,4,13:00:00,13:45:00,1,4,8,0.0
evt_01975,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,75,5,13:15:00,13:45:00,1,8,16,0.0
evt_01976,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,13:16:00,,0,4,4,0.0
evt_01977,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,75,5,13:20:00,13:50:00,1,5,5,0.0
evt_01978,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,75,2,13:30:00,14:00:00,1,6,6,0.0
evt_01979,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,165,5,14:00:00,14:30:00,1,4,8,0.0
evt_01980,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,15,2,14:00:00,14:30:00,1,5,10,0.0
evt_01981,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,14:00:00,14:30:00,1,2,4,0.0
evt_01982,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,15,2,14:20:00,14:50:00,1,7,14,0.0
evt_01983,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,165,4,14:20:00,14:50:00,1,6,12,0.0
evt_01984,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,165,4,14:30:00,15:00:00,1,6,12,0.0
evt_01985,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,75,5,14:45:00,15:15:00,1,6,6,0.0
evt_01986,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,15,4,15:00:00,15:45:00,1,6,10,0.0
evt_01987,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,75,5,15:00:00,15:30:00,1,6,12,0.0
evt_01988,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-16,45,3,15:12:00,,0,6,12,0.0
evt_01989,fam_1,user_2,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,75,5,15:15:00,15:45:00,1,6,12,0.0
evt_01990,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,75,5,15:30:00,16:00:00,1,8,16,0.0
evt_01991,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,15:45:00,16:15:00,1,5,10,0.0
evt_01992,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,15,2,15:45:00,16:15:00,1,6,6,0.0
evt_01993,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,15,2,16:00:00,16:30:00,1,3,6,0.0
evt_01994,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,75,5,16:00:00,16:30:00,1,5,5,0.0
evt_01995,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,75,5,16:30:00,17:00:00,1,5,10,0.0
evt_01996,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,67,4,16:45:00,17:15:00,1,5,10,0.0
evt_01997,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,165,4,17:00:00,17:30:00,1,3,3,0.0
evt_01998,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,15,4,17:00:00,17:30:00,1,4,8,0.0
evt_01999,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,17:30:00,,0,4,4,0.0
evt_02000,fam_1,user_4,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,165,4,17:35:00,18:01:00,1,6,6,0.0
evt_02001,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,105,0,17:52:00,19:01:00,1,6,18,0.0
evt_02002,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-16,135,2,17:57:00,,0,2,2,0.0
evt_02003,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,15,4,18:00:00,18:30:00,1,6,12,0.0
evt_02004,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,18:00:00,18:30:00,1,2,4,0.0
evt_02005,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-16,13,4,18:30:00,19:00:00,1,4,8,0.0
evt_02006,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,88,5,18:45:00,19:10:00,1,6,6,0.0
evt_02007,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,75,5,18:54:00,20:11:00,1,2,6,0.0
evt_02008,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,19:00:00,19:30:00,1,6,12,0.0
evt_02009,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-16,105,5,19:15:00,19:45:00,1,6,6,0.0
evt_02010,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,75,5,20:00:00,20:30:00,1,6,12,0.0
evt_02011,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,45,3,20:54:00,22:06:00,1,4,8,0.0
evt_02012,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,165,4,21:15:00,21:45:00,1,5,10,0.0
evt_02013,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,105,0,21:45:00,22:15:00,1,6,12,0.0
evt_02014,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,165,4,22:00:00,22:30:00,1,8,8,0.0
evt_02015,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,22:00:00,22:30:00,1,4,8,0.0
evt_02016,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,15,2,22:00:00,22:30:00,1,7,14,0.0
evt_02017,fam_1,user_2,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,165,4,22:00:00,22:30:00,1,5,10,0.0
evt_02018,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,15,2,22:00:00,22:30:00,1,4,4,0.0
evt_02019,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,75,5,22:00:00,22:30:00,1,7,12,0.0
evt_02020,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,75,5,22:00:00,22:30:00,1,4,8,0.0
evt_02021,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,15,1,22:01:00,,0,6,12,0.0
evt_02022,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,22:30:00,23:00:00,1,5,10,0.0
evt_02023,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,75,5,22:30:00,23:00:00,1,6,6,0.0
evt_02024,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,22:30:00,23:00:00,1,6,6,0.0
evt_02025,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,15,2,23:00:00,23:30:00,1,4,8,0.0
evt_02026,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,15,4,23:00:00,23:30:00,1,4,8,0.0
evt_02027,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,165,4,23:00:00,23:30:00,1,6,12,0.0
evt_02028,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-16,15,4,23:00:00,23:30:00,1,6,6,0.0
evt_02029,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,15,2,23:00:00,23:30:00,1,5,5,0.0
evt_02030,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,15,2,23:00:00,23:30:00,1,5,10,0.0
evt_02031,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-16,75,5,23:00:00,23:30:00,1,5,10,0.0
evt_02032,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-16,15,4,23:00:00,23:30:00,1,6,12,0.0
evt_02033,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-16,15,4,23:00:00,23:30:00,1,6,6,0.0
evt_02034,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,15,4,23:00:00,23:30:00,1,4,8,0.0
evt_02035,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,165,5,23:10:00,23:40:00,1,6,6,0.0
evt_02036,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,23:20:00,23:50:00,1,6,12,0.0
evt_02037,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,23:30:00,00:00:00,1,4,8,0.0
evt_02038,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-16,15,4,23:45:00,00:15:00,1,6,6,0.0
evt_02039,fam_1,user_3,daily_water_2,health,daily,short,counter,none,2025-10-16,75,5,23:45:00,00:15:00,1,4,8,0.0
evt_02040,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-17,16,5,00:00:00,00:30:00,1,5,10,0.0
evt_02041,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-17,76,6,00:00:00,00:30:00,1,4,8,0.0
evt_02042,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-17,16,5,00:00:00,00:30:00,1,5,10,0.0
evt_02043,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-17,76,6,00:15:00,00:45:00,1,6,12,0.0
evt_02044,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-17,16,3,00:15:00,00:45:00,1,7,14,0.0
evt_02045,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-17,166,6,00:20:00,00:50:00,1,3,3,0.0
evt_02046,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-17,76,6,00:30:00,01:00:00,1,3,6,0.0
evt_02047,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-17,16,5,00:30:00,01:00:00,1,5,5,0.0
evt_02048,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,76,6,00:30:00,01:00:00,1,6,12,0.0
evt_02049,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2025-10-17,16,5,01:00:00,01:30:00,1,5,5,0.0
evt_02050,fam_1,user_1,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-17,16,5,01:30:00,02:00:00,1,5,10,0.0
evt_02051,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,166,6,01:30:00,02:00:00,1,8,16,0.0
evt_02052,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,76,6,02:15:00,02:45:00,1,5,5,0.0
evt_02053,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-17,166,5,06:00:00,06:30:00,1,5,10,0.0
evt_02054,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-17,16,3,07:00:00,07:30:00,1,4,4,0.0
evt_02055,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-17,136,3,07:54:00,,0,4,12,0.0
evt_02056,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,16,3,08:00:00,08:30:00,1,6,6,0.0
evt_02057,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,16,3,08:00:00,08:30:00,1,7,14,0.0
evt_02058,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2025-10-17,16,5,08:30:00,09:00:00,1,5,5,0.0
evt_02059,fam_1,user_1,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-17,16,5,08:30:00,09:00:00,1,7,14,0.0
evt_02060,fam_1,user_1,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,16,5,08:30:00,09:00:00,1,4,4,0.0
evt_02061,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-17,16,3,09:00:00,09:30:00,1,6,12,0.0
evt_02062,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,76,6,09:00:00,09:30:00,1,4,8,0.0
evt_02063,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-17,76,6,09:00:00,09:30:00,1,3,6,0.0
evt_02064,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-17,166,5,09:00:00,09:30:00,1,4,8,0.0
evt_02065,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-17,76,6,09:00:00,09:30:00,1,3,6,0.0
evt_02066,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,76,6,09:00:00,09:30:00,1,7,14,0.0
evt_02067,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,166,5,09:00:00,09:30:00,1,6,12,0.0
evt_02068,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-17,76,6,09:00:00,09:30:00,1,4,8,0.0
evt_02069,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-17,76,6,09:00:00,09:30:00,1,7,7,0.0
evt_02070,fam_1,user_1,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,16,5,09:00:00,09:30:00,1,6,12,0.0
evt_02071,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-17,76,6,09:15:00,09:45:00,1,6,12,0.0
evt_02072,fam_1,user_1,daily_water_2,health,daily,short,counter,none,2025-10-17,16,5,09:15:00,09:45:00,1,4,4,0.0
evt_02073,fam_1,user_2,daily_water_2,health,daily,short,counter,none,2025-10-17,46,4,09:22:00,11:16:00,1,2,2,0.0
evt_02074,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-17,68,5,09:30:00,10:00:00,1,4,8,0.0
evt_02075,fam_1,user_4,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-17,76,6,09:30:00,10:00:00,1,4,8,0.0
evt_02076,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,76,6,09:30:00,10:00:00,1,2,4,0.0
evt_02077,fam_1,user_4,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-17,76,6,09:30:00,10:00:00,1,6,12,0.0
evt_02078,fam_1,user_1,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,16,5,10:00:00,10:30:00,1,3,3,0.0
evt_02079,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,76,6,10:00:00,10:30:00,1,4,8,0.0
evt_02080,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,76,6,10:00:00,10:30:00,1,4,6,0.0
evt_02081,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,76,6,10:00:00,10:30:00,1,6,12,0.0
evt_02082,fam_1,user_3,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,14,5,10:00:00,10:30:00,1,6,12,0.0
evt_02083,fam_1,user_3,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-17,16,6,10:00:00,10:30:00,1,8,16,0.0
evt_02084,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-17,76,6,10:00:00,10:30:00,1,4,4,0.0
evt_02085,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-17,76,6,10:15:00,10:45:00,1,4,4,0.0
evt_02086,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,76,6,10:15:00,10:45:00,1,5,5,0.0
evt_02087,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-17,76,6,10:30:00,11:00:00,1,4,4,0.0
evt_02088,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-17,16,3,10:30:00,11:00:00,1,3,3,0.0
evt_02089,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,89,6,10:30:00,11:00:00,1,5,5,0.0
evt_02090,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-17,166,5,10:45:00,11:15:00,1,5,10,0.0
evt_02091,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-17,166,6,11:00:00,11:30:00,1,6,12,0.0
evt_02092,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,16,3,11:00:00,11:30:00,1,6,12,0.0
evt_02093,fam_1,user_2,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,2,5,11:00:00,11:30:00,1,8,16,0.0
evt_02094,fam_1,user_3,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-17,166,5,11:00:00,11:30:00,1,5,10,0.0
evt_02095,fam_1,user_4,daily_water_2,health,daily,short,counter,none,2025-10-17,46,5,11:00:00,11:30:00,1,4,8,0.0
evt_02096,fam_1,user_4,speed_laundry_in,laundry,speed,short,device,washer,2025-10-17,76,6,11:15:00,11:45:00,1,5,5,0.0
evt_02097,fam_1,user_4,speed_dishwasher,dishwashing,speed,short,device,dishwasher,2025-10-17,76,6,11:20:00,11:50:00,1,9,18,0.0
evt_02098,fam_1,user_4,daily_robot_clean,cleaning,daily,short,device,robot_vacuum,2025-10-17,16,3,11:30:00,12:00:00,1,5,10,0.0
